time, itow, lat, lon, alt, speed, accuracy
136.100, 54001780, 38.7315806, -90.2824378, 138.2872334, 9.707, 0.300
136.200, 54001880, 38.7315890, -90.2824362, 138.3011154, 9.515, 0.300
136.300, 54001980, 38.7315975, -90.2824336, 138.2934449, 9.711, 0.300
136.400, 54002080, 38.7316057, -90.2824297, 138.3090620, 9.782, 0.300
136.500, 54002180, 38.7316138, -90.2824250, 138.3021648, 9.810, 0.300
136.600, 54002280, 38.7316211, -90.2824195, 138.2890464, 9.481, 0.300
136.700, 54002380, 38.7316280, -90.2824127, 138.2666592, 9.570, 0.300
136.800, 54002480, 38.7316345, -90.2824046, 138.2562436, 9.869, 0.300
136.900, 54002580, 38.7316402, -90.2823961, 138.2838543, 9.876, 0.300
137.000, 54002680, 38.7316456, -90.2823868, 138.3221041, 10.024, 0.300
137.100, 54002780, 38.7316502, -90.2823772, 138.3948854, 9.924, 0.300
137.200, 54002880, 38.7316531, -90.2823667, 138.4085704, 9.781, 0.300
137.300, 54002980, 38.7316556, -90.2823560, 138.4687845, 9.698, 0.300
137.400, 54003080, 38.7316571, -90.2823448, 138.4892255, 9.759, 0.300
137.500, 54003180, 38.7316575, -90.2823339, 138.5143426, 9.421, 0.300
137.600, 54003280, 38.7316570, -90.2823226, 138.5754964, 9.758, 0.300
137.700, 54003380, 38.7316556, -90.2823116, 138.5892054, 9.466, 0.300
137.800, 54003480, 38.7316534, -90.2823007, 138.6129699, 9.670, 0.300
137.900, 54003580, 38.7316504, -90.2822902, 138.6652692, 9.592, 0.300
138.000, 54003680, 38.7316466, -90.2822802, 138.6973064, 9.677, 0.300
138.100, 54003780, 38.7316418, -90.2822706, 138.6955703, 9.923, 0.300
138.200, 54003880, 38.7316361, -90.2822621, 138.7553956, 9.624, 0.300
138.300, 54003980, 38.7316299, -90.2822540, 138.7116120, 9.864, 0.300
138.400, 54004080, 38.7316229, -90.2822471, 138.7407443, 9.813, 0.300
138.500, 54004180, 38.7316156, -90.2822414, 138.7032695, 9.632, 0.300
138.600, 54004280, 38.7316077, -90.2822367, 138.7242201, 9.805, 0.300
138.700, 54004380, 38.7315994, -90.2822324, 138.7220111, 9.801, 0.300
138.800, 54004480, 38.7315909, -90.2822288, 138.6911545, 9.871, 0.300
138.900, 54004580, 38.7315822, -90.2822264, 138.6928648, 9.919, 0.300
139.000, 54004680, 38.7315734, -90.2822256, 138.7189024, 9.895, 0.300
139.100, 54004780, 38.7315647, -90.2822263, 138.7362874, 9.695, 0.300
139.200, 54004880, 38.7315560, -90.2822284, 138.7330474, 9.868, 0.300
139.300, 54004980, 38.7315481, -90.2822321, 138.7794453, 9.404, 0.300
139.400, 54005080, 38.7315403, -90.2822364, 138.7772789, 9.554, 0.300
139.500, 54005180, 38.7315329, -90.2822425, 138.8083581, 9.688, 0.300
139.600, 54005280, 38.7315259, -90.2822489, 138.7794541, 9.612, 0.300
139.700, 54005380, 38.7315189, -90.2822567, 138.7863917, 10.056, 0.300
139.800, 54005480, 38.7315135, -90.2822647, 138.7924112, 9.429, 0.300
139.900, 54005580, 38.7315078, -90.2822743, 138.7553898, 10.133, 0.300
140.000, 54005680, 38.7315036, -90.2822840, 138.7631274, 9.551, 0.300
140.100, 54005780, 38.7315003, -90.2822943, 138.7409492, 9.739, 0.300
140.200, 54005880, 38.7314977, -90.2823054, 138.7350995, 9.837, 0.300
140.300, 54005980, 38.7314965, -90.2823161, 138.6680572, 9.550, 0.300
140.400, 54006080, 38.7314959, -90.2823277, 138.6642267, 9.977, 0.300
140.500, 54006180, 38.7314964, -90.2823390, 138.6321629, 9.910, 0.300
140.600, 54006280, 38.7314978, -90.2823505, 138.5268724, 10.029, 0.300
140.700, 54006380, 38.7315001, -90.2823617, 138.5044018, 10.127, 0.300
140.800, 54006480, 38.7315034, -90.2823727, 138.4726103, 10.019, 0.300
140.900, 54006579, 38.7315077, -90.2823830, 138.4436790, 10.212, 0.300
141.000, 54006679, 38.7315128, -90.2823932, 138.4281618, 10.405, 0.300
141.100, 54006779, 38.7315184, -90.2824023, 138.3983635, 10.137, 0.300
141.200, 54006878, 38.7315250, -90.2824110, 138.4260213, 10.494, 0.300
141.300, 54006978, 38.7315322, -90.2824186, 138.4610146, 10.440, 0.300
141.400, 54007078, 38.7315396, -90.2824249, 138.5069484, 10.102, 0.300
141.500, 54007178, 38.7315477, -90.2824301, 138.5600275, 10.067, 0.300
141.600, 54007278, 38.7315556, -90.2824340, 138.6431945, 9.633, 0.300
141.700, 54007378, 38.7315643, -90.2824364, 138.6587367, 9.792, 0.300
141.800, 54007478, 38.7315732, -90.2824375, 138.6574766, 9.954, 0.300
141.900, 54007578, 38.7315819, -90.2824376, 138.5897923, 9.613, 0.300
142.000, 54007679, 38.7315907, -90.2824357, 138.6291578, 9.752, 0.300
142.100, 54007779, 38.7315992, -90.2824330, 138.5917408, 9.758, 0.300
142.200, 54007879, 38.7316074, -90.2824285, 138.6228162, 9.862, 0.300
142.300, 54007979, 38.7316150, -90.2824232, 138.5744738, 9.637, 0.300
142.400, 54008079, 38.7316220, -90.2824165, 138.5614764, 9.628, 0.300
142.500, 54008179, 38.7316287, -90.2824085, 138.5031255, 9.954, 0.300
142.600, 54008279, 38.7316350, -90.2824002, 138.5047293, 9.903, 0.300
142.700, 54008379, 38.7316409, -90.2823914, 138.5658490, 10.164, 0.300
142.800, 54008479, 38.7316466, -90.2823821, 138.6423867, 10.296, 0.300
142.900, 54008579, 38.7316505, -90.2823719, 138.7424153, 10.040, 0.300
143.000, 54008681, 38.7316537, -90.2823611, 138.7706424, 9.937, 0.300
143.100, 54008780, 38.7316555, -90.2823499, 138.7659745, 9.893, 0.300
143.200, 54008880, 38.7316565, -90.2823385, 138.7570932, 9.798, 0.300
143.300, 54008980, 38.7316562, -90.2823272, 138.8726698, 9.843, 0.300
143.400, 54009080, 38.7316552, -90.2823154, 138.8945881, 10.039, 0.300
143.500, 54009180, 38.7316532, -90.2823047, 138.9078361, 9.639, 0.300
143.600, 54009280, 38.7316503, -90.2822934, 138.9481233, 10.074, 0.300
143.700, 54009380, 38.7316469, -90.2822834, 138.9835150, 9.614, 0.300
143.800, 54009480, 38.7316425, -90.2822730, 139.0007222, 10.134, 0.300
143.900, 54009580, 38.7316371, -90.2822640, 139.0337695, 9.909, 0.300
144.000, 54009679, 38.7316313, -90.2822556, 138.9821503, 9.956, 0.300
144.100, 54009779, 38.7316244, -90.2822478, 139.0024019, 10.113, 0.300
144.200, 54009879, 38.7316172, -90.2822417, 138.9942548, 9.746, 0.300
144.300, 54009979, 38.7316094, -90.2822363, 138.9736199, 9.957, 0.300
144.400, 54010079, 38.7316012, -90.2822319, 138.9653673, 9.834, 0.300
144.500, 54010179, 38.7315926, -90.2822289, 138.9959571, 9.883, 0.300
144.600, 54010279, 38.7315835, -90.2822266, 138.9595571, 10.179, 0.300
144.700, 54010379, 38.7315747, -90.2822265, 138.9903195, 9.869, 0.300
144.800, 54010479, 38.7315659, -90.2822273, 138.9964124, 9.841, 0.300
144.900, 54010579, 38.7315571, -90.2822297, 139.0254864, 9.967, 0.300
145.000, 54010679, 38.7315485, -90.2822329, 139.0317941, 9.965, 0.300
145.100, 54010779, 38.7315402, -90.2822373, 139.0381789, 10.066, 0.300
145.200, 54010879, 38.7315319, -90.2822427, 139.0811923, 10.198, 0.300
145.300, 54010979, 38.7315247, -90.2822492, 139.0423573, 9.899, 0.300
145.400, 54011079, 38.7315176, -90.2822567, 139.0323501, 10.189, 0.300
145.500, 54011179, 38.7315118, -90.2822650, 139.0462354, 9.764, 0.300
145.600, 54011279, 38.7315059, -90.2822744, 139.0382407, 10.259, 0.300
145.700, 54011379, 38.7315013, -90.2822843, 138.9573495, 10.071, 0.300
145.800, 54011479, 38.7314972, -90.2822951, 138.8940314, 10.313, 0.300
145.900, 54011579, 38.7314939, -90.2823063, 138.8980986, 10.343, 0.300
146.000, 54011679, 38.7314918, -90.2823180, 138.8462699, 10.390, 0.300
146.100, 54011779, 38.7314910, -90.2823298, 138.7985666, 10.323, 0.300
146.200, 54011879, 38.7314913, -90.2823415, 138.7025673, 10.154, 0.300
146.300, 54011979, 38.7314919, -90.2823533, 138.6351570, 10.349, 0.300
146.400, 54012079, 38.7314939, -90.2823652, 138.5718581, 10.389, 0.300
146.500, 54012179, 38.7314964, -90.2823767, 138.5239431, 10.346, 0.300
146.600, 54012279, 38.7314997, -90.2823880, 138.4725280, 10.346, 0.300
146.700, 54012379, 38.7315034, -90.2823988, 138.4196586, 10.211, 0.300
146.800, 54012479, 38.7315072, -90.2824087, 138.3727481, 9.789, 0.300
146.900, 54012579, 38.7315108, -90.2824188, 138.3477239, 9.714, 0.300
147.000, 54012679, 38.7315144, -90.2824292, 138.3196964, 9.773, 0.300
147.100, 54012779, 38.7315173, -90.2824396, 138.2950737, 9.684, 0.300
147.200, 54012879, 38.7315196, -90.2824503, 138.3056000, 9.700, 0.300
147.300, 54012979, 38.7315210, -90.2824612, 138.2973473, 9.658, 0.300
147.400, 54013079, 38.7315215, -90.2824721, 138.2819453, 9.613, 0.300
147.500, 54013179, 38.7315213, -90.2824830, 138.2176477, 9.529, 0.300
147.600, 54013279, 38.7315199, -90.2824936, 138.2014627, 9.452, 0.300
147.700, 54013379, 38.7315176, -90.2825043, 138.2096128, 9.643, 0.300
147.800, 54013479, 38.7315144, -90.2825145, 138.1608532, 9.506, 0.300
147.900, 54013579, 38.7315101, -90.2825242, 138.1835968, 9.638, 0.300
148.000, 54013681, 38.7315049, -90.2825335, 138.2011054, 9.707, 0.300
148.100, 54013781, 38.7314994, -90.2825410, 138.1667602, 9.210, 0.300
148.200, 54013881, 38.7314929, -90.2825484, 138.1600570, 9.584, 0.300
148.300, 54013981, 38.7314858, -90.2825540, 138.1121747, 9.274, 0.300
148.400, 54014081, 38.7314781, -90.2825591, 138.1087349, 9.494, 0.300
148.500, 54014181, 38.7314703, -90.2825631, 138.0785298, 9.396, 0.300
148.600, 54014281, 38.7314620, -90.2825658, 138.0590989, 9.424, 0.300
148.700, 54014381, 38.7314536, -90.2825674, 137.9986796, 9.404, 0.300
148.800, 54014481, 38.7314450, -90.2825673, 137.9681435, 9.427, 0.300
148.900, 54014581, 38.7314365, -90.2825664, 137.9004261, 9.467, 0.300
149.000, 54014679, 38.7314283, -90.2825635, 137.9311017, 9.527, 0.300
149.100, 54014779, 38.7314201, -90.2825594, 137.9692032, 9.560, 0.300
149.200, 54014879, 38.7314121, -90.2825544, 138.0195008, 9.737, 0.300
149.300, 54014979, 38.7314045, -90.2825490, 138.0826425, 9.574, 0.300
149.400, 54015079, 38.7313972, -90.2825429, 138.2182078, 9.420, 0.300
149.500, 54015179, 38.7313906, -90.2825357, 138.2759749, 9.456, 0.300
149.600, 54015279, 38.7313852, -90.2825272, 138.2893765, 9.418, 0.300
149.700, 54015379, 38.7313801, -90.2825182, 138.2957863, 9.680, 0.300
149.800, 54015479, 38.7313761, -90.2825083, 138.3380123, 9.625, 0.300
149.900, 54015579, 38.7313731, -90.2824979, 138.3571416, 9.605, 0.300
150.000, 54015679, 38.7313711, -90.2824869, 138.3067328, 9.665, 0.300
150.100, 54015779, 38.7313702, -90.2824759, 138.3035135, 9.688, 0.300
150.200, 54015879, 38.7313700, -90.2824650, 138.3351421, 9.706, 0.300
150.300, 54015979, 38.7313707, -90.2824534, 138.3380155, 10.043, 0.300
150.400, 54016079, 38.7313722, -90.2824425, 138.3935394, 9.695, 0.300
150.500, 54016179, 38.7313748, -90.2824318, 138.3198255, 9.869, 0.300
150.600, 54016279, 38.7313783, -90.2824218, 138.2843483, 9.606, 0.300
150.700, 54016379, 38.7313826, -90.2824122, 138.2749142, 9.652, 0.300
150.800, 54016479, 38.7313878, -90.2824034, 138.2342215, 9.575, 0.300
150.900, 54016579, 38.7313936, -90.2823953, 138.2481244, 9.493, 0.300
151.000, 54016679, 38.7314003, -90.2823882, 138.2761368, 9.707, 0.300
151.100, 54016779, 38.7314077, -90.2823820, 138.2791891, 9.652, 0.300
151.200, 54016879, 38.7314150, -90.2823772, 138.2713677, 9.229, 0.300
151.300, 54016979, 38.7314228, -90.2823731, 138.1931835, 9.262, 0.301
151.400, 54017079, 38.7314309, -90.2823706, 138.1042436, 9.125, 0.290
151.500, 54017179, 38.7314394, -90.2823691, 138.0467697, 9.409, 0.290
151.600, 54017279, 38.7314479, -90.2823694, 138.0452911, 9.463, 0.290
151.700, 54017379, 38.7314566, -90.2823711, 138.0353637, 9.644, 0.290
151.800, 54017479, 38.7314652, -90.2823737, 138.0272688, 9.824, 0.290
151.900, 54017579, 38.7314736, -90.2823777, 138.0125857, 9.826, 0.290
152.000, 54017679, 38.7314818, -90.2823827, 137.9779153, 10.098, 0.290
152.100, 54017779, 38.7314894, -90.2823886, 138.0043505, 9.851, 0.300
152.200, 54017879, 38.7314960, -90.2823958, 137.9217853, 9.795, 0.300
152.300, 54017979, 38.7315023, -90.2824037, 137.8636052, 9.844, 0.300
152.400, 54018079, 38.7315076, -90.2824123, 137.8070889, 9.649, 0.300
152.500, 54018179, 38.7315125, -90.2824217, 137.7665918, 9.648, 0.300
152.600, 54018279, 38.7315157, -90.2824321, 137.8351440, 9.782, 0.300
152.700, 54018379, 38.7315183, -90.2824429, 137.8541343, 9.820, 0.296
152.800, 54018479, 38.7315199, -90.2824541, 137.8337076, 9.965, 0.290
152.900, 54018579, 38.7315209, -90.2824656, 137.8314620, 10.078, 0.290
153.000, 54018679, 38.7315209, -90.2824771, 137.7993877, 10.095, 0.290
153.100, 54018779, 38.7315200, -90.2824885, 137.7603226, 10.019, 0.290
153.200, 54018879, 38.7315181, -90.2824994, 137.7627300, 9.843, 0.290
153.300, 54018979, 38.7315152, -90.2825104, 137.7221051, 10.026, 0.290
153.400, 54019079, 38.7315118, -90.2825206, 137.6534122, 9.769, 0.290
153.500, 54019179, 38.7315066, -90.2825302, 137.7183660, 10.137, 0.290
153.600, 54019279, 38.7315013, -90.2825390, 137.6737192, 9.698, 0.290
153.700, 54019379, 38.7314948, -90.2825468, 137.6845918, 9.996, 0.290
153.800, 54019479, 38.7314878, -90.2825538, 137.6643169, 9.728, 0.290
153.900, 54019579, 38.7314803, -90.2825591, 137.6646587, 9.664, 0.290
154.000, 54019679, 38.7314722, -90.2825640, 137.6593112, 9.774, 0.290
154.100, 54019779, 38.7314638, -90.2825672, 137.6611767, 9.673, 0.290
154.200, 54019879, 38.7314554, -90.2825693, 137.6384719, 9.490, 0.290
154.300, 54019979, 38.7314466, -90.2825702, 137.6685936, 9.656, 0.290
154.400, 54020079, 38.7314380, -90.2825698, 137.6940251, 9.470, 0.290
154.500, 54020179, 38.7314297, -90.2825682, 137.7395857, 9.363, 0.290
154.600, 54020279, 38.7314214, -90.2825649, 137.7525637, 9.425, 0.290
154.700, 54020379, 38.7314134, -90.2825605, 137.7849465, 9.451, 0.294
154.800, 54020479, 38.7314059, -90.2825547, 137.8313523, 9.597, 0.290
154.900, 54020579, 38.7313987, -90.2825486, 137.8743714, 9.505, 0.290
155.000, 54020679, 38.7313925, -90.2825411, 137.8421098, 9.428, 0.290
155.100, 54020779, 38.7313866, -90.2825328, 137.8783621, 9.498, 0.290
155.200, 54020879, 38.7313819, -90.2825237, 137.8301419, 9.678, 0.290
155.300, 54020979, 38.7313778, -90.2825139, 137.7935120, 9.540, 0.290
155.400, 54021079, 38.7313748, -90.2825035, 137.8255345, 9.627, 0.290
155.500, 54021179, 38.7313727, -90.2824925, 137.8674206, 9.781, 0.290
155.600, 54021279, 38.7313716, -90.2824816, 137.9005070, 9.747, 0.290
155.700, 54021379, 38.7313715, -90.2824703, 137.9562736, 9.744, 0.290
155.800, 54021479, 38.7313722, -90.2824586, 137.9569264, 10.217, 0.290
155.900, 54021579, 38.7313739, -90.2824472, 138.0407986, 9.996, 0.290
156.000, 54021679, 38.7313762, -90.2824363, 137.9937451, 10.083, 0.290
156.100, 54021779, 38.7313798, -90.2824258, 137.9973852, 9.879, 0.290
156.200, 54021879, 38.7313837, -90.2824160, 137.9599072, 9.766, 0.290
156.300, 54021979, 38.7313888, -90.2824068, 137.9481498, 9.658, 0.290
156.400, 54022079, 38.7313944, -90.2823988, 137.9103259, 9.399, 0.290
156.500, 54022179, 38.7314009, -90.2823915, 137.8931483, 9.581, 0.290
156.600, 54022279, 38.7314084, -90.2823850, 137.9341739, 9.795, 0.290
156.700, 54022379, 38.7314159, -90.2823798, 137.9282175, 9.491, 0.290
156.800, 54022479, 38.7314242, -90.2823756, 137.9597632, 9.686, 0.290
156.900, 54022579, 38.7314327, -90.2823728, 137.9806832, 9.705, 0.290
157.000, 54022679, 38.7314413, -90.2823711, 137.9699829, 9.639, 0.290
157.100, 54022779, 38.7314501, -90.2823709, 138.0080283, 9.649, 0.290
157.200, 54022879, 38.7314586, -90.2823725, 137.9869150, 9.570, 0.290
157.300, 54022979, 38.7314672, -90.2823750, 137.9245216, 9.721, 0.290
157.400, 54023079, 38.7314754, -90.2823790, 137.8836541, 9.675, 0.290
157.500, 54023179, 38.7314834, -90.2823840, 137.8145823, 9.780, 0.290
157.600, 54023279, 38.7314907, -90.2823899, 137.8644142, 9.718, 0.290
157.700, 54023379, 38.7314979, -90.2823972, 137.7796025, 10.066, 0.290
157.800, 54023479, 38.7315039, -90.2824051, 137.7713943, 9.737, 0.290
157.900, 54023579, 38.7315093, -90.2824142, 137.7337722, 9.915, 0.290
158.000, 54023683, 38.7315141, -90.2824244, 137.7199274, 9.800, 0.290
158.100, 54023783, 38.7315174, -90.2824353, 137.7476935, 10.123, 0.290
158.200, 54023883, 38.7315199, -90.2824466, 137.7456628, 10.078, 0.290
158.300, 54023983, 38.7315212, -90.2824580, 137.7408336, 10.234, 0.290
158.400, 54024083, 38.7315220, -90.2824700, 137.7090281, 10.342, 0.290
158.500, 54024183, 38.7315218, -90.2824818, 137.6854052, 10.361, 0.290
158.600, 54024283, 38.7315203, -90.2824934, 137.6663694, 10.231, 0.290
158.700, 54024383, 38.7315184, -90.2825045, 137.6114982, 10.039, 0.290
158.800, 54024483, 38.7315151, -90.2825158, 137.6160796, 10.341, 0.290
158.900, 54024583, 38.7315112, -90.2825263, 137.6011290, 10.178, 0.290
159.000, 54024683, 38.7315058, -90.2825358, 137.5787914, 10.274, 0.290
159.100, 54024783, 38.7315000, -90.2825441, 137.5349971, 9.918, 0.290
159.200, 54024883, 38.7314931, -90.2825517, 137.5372215, 10.175, 0.290
159.300, 54024983, 38.7314860, -90.2825583, 137.4862415, 9.761, 0.290
159.400, 54025083, 38.7314783, -90.2825642, 137.5035416, 9.945, 0.290
159.500, 54025183, 38.7314700, -90.2825687, 137.4705593, 9.851, 0.290
159.600, 54025283, 38.7314615, -90.2825718, 137.4602328, 9.840, 0.290
159.700, 54025383, 38.7314528, -90.2825737, 137.4751727, 9.655, 0.290
159.800, 54025483, 38.7314438, -90.2825741, 137.4957131, 9.851, 0.290
159.900, 54025583, 38.7314350, -90.2825733, 137.5982593, 9.622, 0.290
160.000, 54025679, 38.7314267, -90.2825710, 137.6678934, 9.609, 0.290
160.100, 54025779, 38.7314180, -90.2825675, 137.6895057, 9.901, 0.290
160.200, 54025879, 38.7314097, -90.2825628, 137.7596080, 9.904, 0.290
160.300, 54025979, 38.7314018, -90.2825573, 137.8002088, 9.879, 0.290
160.400, 54026079, 38.7313947, -90.2825513, 137.7677668, 9.531, 0.290
160.500, 54026179, 38.7313880, -90.2825441, 137.7589395, 9.620, 0.290
160.600, 54026279, 38.7313824, -90.2825366, 137.7923581, 9.114, 0.290
160.700, 54026379, 38.7313773, -90.2825278, 137.8031697, 9.458, 0.290
160.800, 54026479, 38.7313729, -90.2825181, 137.7895500, 9.675, 0.290
160.900, 54026579, 38.7313695, -90.2825082, 137.8496077, 9.534, 0.290
161.000, 54026679, 38.7313668, -90.2824978, 137.8927738, 9.578, 0.290
161.100, 54026779, 38.7313651, -90.2824869, 137.8637378, 9.626, 0.290
161.200, 54026879, 38.7313644, -90.2824761, 137.9086241, 9.475, 0.290
161.300, 54026979, 38.7313646, -90.2824649, 137.9374994, 9.822, 0.290
161.400, 54027079, 38.7313659, -90.2824540, 138.0185734, 9.621, 0.290
161.500, 54027179, 38.7313680, -90.2824430, 138.0401692, 9.835, 0.290
161.600, 54027279, 38.7313713, -90.2824331, 138.0248112, 9.408, 0.290
161.700, 54027379, 38.7313752, -90.2824231, 138.0276614, 9.731, 0.290
161.800, 54027479, 38.7313799, -90.2824142, 138.0134153, 9.419, 0.290
161.900, 54027579, 38.7313852, -90.2824054, 138.0244778, 9.549, 0.290
162.000, 54027679, 38.7313911, -90.2823977, 137.9641450, 9.330, 0.290
162.100, 54027779, 38.7313981, -90.2823907, 137.9943887, 9.737, 0.290
162.200, 54027879, 38.7314056, -90.2823844, 137.9679514, 9.767, 0.290
162.300, 54027979, 38.7314133, -90.2823795, 137.9679669, 9.464, 0.290
162.400, 54028079, 38.7314216, -90.2823757, 137.9344531, 9.754, 0.290
162.500, 54028179, 38.7314300, -90.2823733, 137.9373515, 9.540, 0.290
162.600, 54028279, 38.7314388, -90.2823720, 137.9371411, 9.690, 0.290
162.700, 54028379, 38.7314474, -90.2823723, 137.9622474, 9.545, 0.290
162.800, 54028479, 38.7314561, -90.2823741, 137.9824188, 9.798, 0.290
162.900, 54028579, 38.7314649, -90.2823768, 137.9999682, 9.966, 0.290
163.000, 54028679, 38.7314733, -90.2823809, 137.9886065, 9.943, 0.290
163.100, 54028779, 38.7314813, -90.2823857, 137.9444689, 9.890, 0.290
163.200, 54028879, 38.7314889, -90.2823914, 137.9224465, 9.826, 0.290
163.300, 54028979, 38.7314956, -90.2823984, 137.8363146, 9.783, 0.290
163.400, 54029079, 38.7315016, -90.2824064, 137.7996102, 9.671, 0.290
163.500, 54029179, 38.7315067, -90.2824152, 137.7614849, 9.546, 0.290
163.600, 54029279, 38.7315117, -90.2824248, 137.7603264, 9.926, 0.290
163.700, 54029379, 38.7315157, -90.2824350, 137.7437714, 9.841, 0.290
163.800, 54029479, 38.7315190, -90.2824458, 137.7496015, 9.969, 0.290
163.900, 54029579, 38.7315212, -90.2824567, 137.7336390, 9.890, 0.290
164.000, 54029679, 38.7315222, -90.2824682, 137.7106985, 10.020, 0.290
164.100, 54029779, 38.7315225, -90.2824796, 137.6675083, 10.010, 0.290
164.200, 54029879, 38.7315215, -90.2824909, 137.6401063, 9.997, 0.290
164.300, 54029979, 38.7315197, -90.2825020, 137.6205591, 9.863, 0.290
164.400, 54030079, 38.7315166, -90.2825130, 137.6358776, 10.022, 0.290
164.500, 54030179, 38.7315129, -90.2825234, 137.6437406, 9.893, 0.290
164.600, 54030279, 38.7315082, -90.2825329, 137.5945583, 9.900, 0.290
164.700, 54030379, 38.7315026, -90.2825415, 137.5859175, 9.729, 0.290
164.800, 54030479, 38.7314962, -90.2825492, 137.5889854, 9.888, 0.290
164.900, 54030579, 38.7314893, -90.2825565, 137.5414594, 9.750, 0.290
165.000, 54030679, 38.7314818, -90.2825620, 137.5272512, 9.779, 0.290
165.100, 54030779, 38.7314735, -90.2825669, 137.5056632, 9.931, 0.290
165.200, 54030879, 38.7314652, -90.2825704, 137.5121244, 9.606, 0.290
165.300, 54030979, 38.7314567, -90.2825727, 137.5044950, 9.618, 0.290
165.400, 54031079, 38.7314479, -90.2825736, 137.5389416, 9.644, 0.290
165.500, 54031179, 38.7314393, -90.2825731, 137.5309196, 9.517, 0.290
165.600, 54031279, 38.7314307, -90.2825713, 137.5201576, 9.580, 0.290
165.700, 54031379, 38.7314221, -90.2825676, 137.5931003, 9.836, 0.290
165.800, 54031479, 38.7314135, -90.2825632, 137.6915429, 10.012, 0.290
165.900, 54031579, 38.7314057, -90.2825580, 137.7625176, 9.800, 0.290
166.000, 54031680, 38.7313983, -90.2825516, 137.7878826, 9.668, 0.290
166.100, 54031780, 38.7313916, -90.2825440, 137.8553467, 9.840, 0.290
166.200, 54031880, 38.7313858, -90.2825357, 137.8567025, 9.618, 0.290
166.300, 54031980, 38.7313806, -90.2825265, 137.8459792, 9.751, 0.290
166.400, 54032080, 38.7313762, -90.2825167, 137.8612103, 9.797, 0.290
166.500, 54032180, 38.7313732, -90.2825062, 137.8606878, 9.718, 0.290
166.600, 54032280, 38.7313708, -90.2824954, 137.8781770, 9.812, 0.290
166.700, 54032380, 38.7313694, -90.2824841, 137.8663922, 9.883, 0.290
166.800, 54032480, 38.7313689, -90.2824732, 137.9108194, 9.665, 0.290
166.900, 54032580, 38.7313694, -90.2824617, 137.9348230, 10.120, 0.290
167.000, 54032679, 38.7313708, -90.2824506, 138.0071736, 9.895, 0.290
167.100, 54032779, 38.7313732, -90.2824398, 138.0278822, 9.921, 0.290
167.200, 54032879, 38.7313767, -90.2824294, 137.9649474, 9.875, 0.290
167.300, 54032979, 38.7313809, -90.2824194, 137.9819242, 9.840, 0.290
167.400, 54033079, 38.7313857, -90.2824102, 137.9769575, 9.717, 0.290
167.500, 54033179, 38.7313914, -90.2824017, 137.9899188, 9.644, 0.290
167.600, 54033279, 38.7313975, -90.2823945, 137.9702093, 9.370, 0.290
167.700, 54033379, 38.7314049, -90.2823874, 138.0307280, 9.936, 0.290
167.800, 54033479, 38.7314123, -90.2823820, 138.0633426, 9.460, 0.290
167.900, 54033579, 38.7314200, -90.2823776, 138.0756093, 9.405, 0.290
168.000, 54033679, 38.7314284, -90.2823745, 138.0505432, 9.482, 0.290
168.100, 54033779, 38.7314367, -90.2823725, 138.1015989, 9.448, 0.290
168.200, 54033879, 38.7314454, -90.2823719, 138.0692174, 9.535, 0.290
168.300, 54033979, 38.7314542, -90.2823730, 138.0918856, 9.688, 0.290
168.400, 54034079, 38.7314630, -90.2823753, 138.0556002, 9.884, 0.290
168.500, 54034179, 38.7314715, -90.2823782, 138.0501500, 9.771, 0.290
168.600, 54034279, 38.7314799, -90.2823825, 137.9931985, 9.945, 0.290
168.700, 54034379, 38.7314874, -90.2823877, 138.0221344, 9.643, 0.290
168.800, 54034479, 38.7314946, -90.2823941, 137.9241357, 9.732, 0.290
168.900, 54034579, 38.7315012, -90.2824012, 137.8735519, 9.614, 0.290
169.000, 54034679, 38.7315069, -90.2824094, 137.8856794, 9.553, 0.290
169.100, 54034779, 38.7315122, -90.2824183, 137.8390251, 9.605, 0.290
169.200, 54034879, 38.7315159, -90.2824275, 137.8102035, 9.081, 0.290
169.300, 54034979, 38.7315189, -90.2824381, 137.8227569, 9.627, 0.300
169.400, 54035079, 38.7315216, -90.2824488, 137.8321802, 9.681, 0.300
169.500, 54035179, 38.7315234, -90.2824601, 137.8110450, 9.945, 0.300
169.600, 54035279, 38.7315244, -90.2824713, 137.8338637, 9.887, 0.300
169.700, 54035379, 38.7315245, -90.2824826, 137.7999650, 9.853, 0.290
169.800, 54035479, 38.7315236, -90.2824938, 137.7288230, 9.786, 0.290
169.900, 54035579, 38.7315217, -90.2825045, 137.7442451, 9.535, 0.290
170.000, 54035680, 38.7315189, -90.2825150, 137.6926047, 9.741, 0.290
170.100, 54035780, 38.7315154, -90.2825252, 137.6202400, 9.549, 0.290
170.200, 54035880, 38.7315110, -90.2825343, 137.5749537, 9.568, 0.290
170.300, 54035980, 38.7315055, -90.2825429, 137.5719897, 9.528, 0.301
170.400, 54036080, 38.7314996, -90.2825502, 137.5256813, 9.352, 0.300
170.500, 54036180, 38.7314925, -90.2825572, 137.5160193, 9.728, 0.300
170.600, 54036280, 38.7314854, -90.2825628, 137.4969051, 9.398, 0.300
170.700, 54036380, 38.7314776, -90.2825681, 137.4726116, 9.779, 0.300
170.800, 54036480, 38.7314694, -90.2825717, 137.4658674, 9.527, 0.290
170.900, 54036580, 38.7314609, -90.2825740, 137.5077925, 9.534, 0.300
